film_id,num_user,num_critic,imdb_score,num_votes,facebook_likes
1786,651,185,7.2,218771,0
3320,57,123,6.8,16863,0
4437,8,20,5.8,1359,903
875,70,29,6.8,10139,0
295,131,48,6.9,36559,0
384,524,148,7.6,329969,0
3389,104,182,6.7,27781,0
150,27,30,6.6,1172,477
3182,494,331,7.7,376600,40000
3096,37,26,4.7,7367,850
4595,42,35,3.3,1547,750
3670,40,63,6.8,15790,0
3981,131,279,6.1,27297,0
3315,75,205,7.2,29019,10000
3021,513,300,8,307639,32000
2372,2618,446,7.2,316020,0
4689,45,78,7.2,21912,12000
2425,388,145,5,45455,0
2423,239,78,2.2,40751,881
3721,21,67,5.4,5156,0
3620,185,123,5.8,62421,10000
4613,1117,635,7.5,462669,118000
4424,33,63,5.5,4948,969
2766,54,34,6.6,18041,0
549,79,31,6.2,11668,0
541,95,58,7.2,37785,2000
2659,962,285,7.2,162130,0
1220,441,175,7.3,73640,0
3136,351,233,5.9,60062,0
1883,53,5,6.4,1099,43
3413,100,188,7.3,44931,0
2723,213,161,6.1,42144,690
1391,91,49,5.7,5936,242
1325,50,18,6.9,6585,990
167,280,138,7.8,82476,0
281,335,212,6.8,46492,7000
4014,269,339,6.5,104301,28000
1768,172,108,4.7,8662,134
3388,82,184,7,15352,0
3656,68,40,4.4,7664,0
1817,850,233,6.8,206104,0
683,142,56,6.8,88844,0
134,447,215,8,140527,13000
2234,93,75,4.9,15880,288
582,16,17,3.8,2281,125
2859,158,242,8,70194,14000
2367,657,262,7.1,143525,0
3561,53,133,6.6,9808,0
2934,211,191,6.3,53786,0
4879,35,86,7.1,4303,0
4536,145,175,6,48562,0
1225,1500,280,7.3,227071,10000
1427,55,39,5.6,9066,38
568,4,1,4.5,47,4
1448,726,151,8.3,600996,27000
3091,120,58,5.3,18571,847
1127,252,65,6.7,46482,0
1811,302,136,6.1,43574,0
174,199,110,7.5,30982,0
4568,185,183,7.1,53341,18000
931,1018,183,3.7,189855,0
3408,919,299,4.6,220758,13000
2780,48,41,6.4,5049,226
2093,1283,247,5.6,143628,0
3504,2,4,6.4,252,25
4373,16,16,5.4,137,48
608,170,84,7.6,63274,12000
3778,82,40,6.8,6110,0
4538,644,536,8.1,475518,149000
3111,698,276,5.5,139423,0
2965,99,100,3.7,17829,0
3916,61,193,6.7,24391,0
727,107,52,6.7,21212,3000
394,61,9,6,6595,345
2140,23,13,6.6,720,30
1971,285,122,6.1,114692,2000
4082,164,214,6.8,145852,32000
1270,175,56,6,24826,783
3331,14,26,6.2,1201,0
3959,139,233,6.6,145321,14000
2852,55,79,8.3,7314,0
3773,216,386,7,71679,17000
2272,1694,220,7.2,381672,0
2958,97,145,6,34079,0
2938,58,75,7.4,5526,0
701,133,42,6.9,69663,0
4598,6,6,6.2,117,4
366,121,78,6.5,25613,0
3326,209,195,7.4,90932,21000
1459,120,51,7,6084,671
1118,51,16,7.2,1976,603
4558,1,5,7.6,80,82
4834,1,1,6,67,0
4862,1,18,7.2,389,36
275,249,41,7.3,21049,0
1744,578,111,3.3,34219,0
1465,47,53,5.6,3914,153
1771,290,103,6.2,15104,0
3586,198,301,6.3,35848,0
1108,572,149,7.3,145422,0
534,317,117,6.6,74009,0
4294,951,509,7.9,483540,83000
4773,304,241,7.2,130661,54000
4655,4,5,4.8,1351,452
3333,110,166,5.7,43328,0
520,327,125,7.8,340085,12000
4930,23,8,8.1,3673,0
4940,11,3,7,1641,265
2051,34,3,6,651,44
3967,71,98,5.7,6476,0
4331,616,454,6.3,85022,29000
2768,581,316,7.8,192930,12000
2136,308,167,5.1,28635,893
4853,273,184,5.5,51892,24000
303,96,62,7.4,16281,0
3584,964,490,8.1,786092,53000
4705,1,4,7.2,22,305
1958,331,106,7.1,58222,0
3719,242,358,6.4,85024,23000
1861,75,43,4,3875,422
1259,123,65,6.9,8134,209
661,257,80,6.2,106528,0
3595,132,119,6.2,46961,0
4938,26,1,7.3,415,43
470,63,18,6.8,21409,0
4951,2,1,7.4,271,64
879,29,14,5.6,2699,154
1144,279,68,7.3,107227,3000
1594,135,57,6.1,19768,566
3498,3,4,5.2,553,119
1199,382,163,6.8,53028,0
482,271,105,6.7,69457,0
4818,6,7,3.2,169,312
2310,1361,276,6.7,320284,0
2498,80,93,5.6,15788,538
2532,177,91,6.3,54710,0
3003,4,16,4.2,361,58
1641,243,246,7.3,56923,0
3001,325,253,7.2,217507,0
3403,143,210,6.7,44099,0
4252,343,302,6.4,125305,39000
301,107,36,6.4,12519,0
4070,9,26,8.4,3086,0
632,66,40,5.9,17365,630
3141,106,118,6.1,31209,0
983,168,59,6.2,30396,0
4162,66,151,6.2,21243,0
908,122,73,5.7,19805,0
1109,290,128,7.4,121676,0
4654,2,null,4.8,57,33
1434,212,126,5.7,31113,852
3970,369,414,6.2,111625,20000
814,126,47,5.4,35918,1000
538,201,83,6.5,42987,0
4681,118,155,5.1,34948,0
2708,351,252,7.7,145580,0
4180,168,327,7.5,53919,17000
704,95,55,6,36587,0
2041,928,190,7.7,317166,0
1944,49,5,6.9,2986,725
4043,504,436,6.7,229823,31000
543,149,45,6.3,75365,0
2190,64,43,5.5,2787,98
2544,2301,400,8,470483,0
2700,855,265,6.4,129719,0
2890,555,256,7.6,422606,0
1311,390,111,6.4,55889,0
1732,667,194,8,525801,15000
3430,129,129,6.9,31964,0
3153,1535,350,5.2,348007,19000
628,136,68,6.7,128010,0
4000,102,242,6.6,30284,10000
2524,150,66,5.3,30462,0
1170,549,133,7.2,222099,10000
71,141,70,8.1,33741,0
472,69,29,7.8,10755,963
1301,165,90,7.2,17740,0
656,609,147,8.1,437418,38000
58,69,42,6.8,6359,0
4193,15,87,6.8,3499,0
256,230,90,5.9,18481,4000
4292,57,79,5.3,13167,0
847,35,28,6.8,4100,352
4683,97,152,6.7,56501,16000
1827,569,138,6.2,107859,0
732,545,118,7.6,136580,15000
2258,2047,153,7.4,96654,0
4732,null,null,8.6,8,49
3936,10,56,5.7,1231,932
2090,191,188,5.8,68720,0
1409,481,155,6.5,185878,0
1898,533,152,6.7,63067,0
2373,2618,446,7.2,316027,0
3894,151,211,5.1,28257,11000
4524,1067,495,6.7,321227,41000
1819,629,216,7.1,207934,0
2133,1514,273,8.3,666937,52000
3094,134,195,6.9,61151,0
1777,841,283,7.9,149414,0
1206,643,199,5.8,99043,0
1728,132,63,4.9,26598,1000
3920,35,73,6.8,7100,0
4088,62,77,6.6,34579,0
1425,660,157,7.2,95860,16000
1557,167,95,6.3,42876,0
2327,374,186,6,58015,0
2670,206,160,6.5,27346,0
4009,5,7,3.7,106,225
300,161,74,6.7,10564,0
3281,80,107,5.3,28209,0
2269,33,6,6.9,833,31
1911,272,97,7.3,22408,0
4017,9,14,6.3,1255,660
1593,190,110,6.7,14018,682
316,177,139,7,45890,0
3189,20,101,5.7,2410,784
490,430,150,8.1,106160,0
3628,129,259,6.6,39260,0
3718,194,238,6.6,270228,41000
37,706,206,8.6,275720,41000
2324,166,98,4.6,41239,887
2715,156,125,5.9,13086,576
1531,1103,200,7.7,292022,10000
2151,597,242,6.8,244566,0
3103,398,185,7.8,132386,38000
583,117,43,6.2,49680,0
3119,113,74,3.8,7904,562
2098,361,167,6.1,29649,0
2568,18,18,5.7,806,140
3861,254,228,5.8,88542,19000
2361,206,159,7.4,33567,0
1212,336,129,6.4,56646,0
2288,247,58,3.5,23671,0
3102,11,15,6.1,1634,127
3416,55,20,7.1,4583,0
4106,640,558,7.4,216032,39000
901,17,95,6.9,334,43
4882,21,134,6.4,2587,0
1479,261,118,6.5,48322,0
3472,186,162,6.3,104356,14000
3852,181,252,6.6,117999,16000
622,130,56,6.9,52055,0
3368,10,61,6.3,1516,377
882,123,46,6.3,112167,0
1808,147,111,6.7,11983,365
2358,35,42,7.5,2650,385
3311,209,185,5.9,130272,2000
1515,26,38,6.9,1439,26
4077,126,337,7.2,36381,11000
3329,275,323,7.3,86955,12000
4243,141,224,6.2,90046,17000
3757,184,218,6.1,49205,0
2357,1516,303,5.9,138814,0
2587,202,61,7,67853,0
2032,456,109,3.8,36033,946
1918,511,94,6.6,178126,0
548,198,59,7,21416,0
3537,215,219,6.7,143368,24000
3775,134,200,5.7,66579,20000
4455,99,163,7,32382,13000
4220,56,103,7.2,13359,19000
4949,79,8,7.7,6381,963
3157,440,269,7.1,183247,0
977,216,91,6.6,31751,0
1411,2067,274,8.5,845580,40000
2480,219,125,6.9,19007,549
4285,133,120,6.4,43879,11000
3075,262,160,5.8,88529,0
412,16,7,6.6,1361,889
1780,175,114,6.3,30077,893
2718,24,6,3.9,425,91
4702,87,61,6.8,18915,33000
1402,16,13,5.7,455,25
1846,842,172,6.4,58450,0
4364,3,3,7.2,100,72
2004,177,131,7.1,18035,0
4469,96,151,7,35833,10000
138,12,28,6.2,618,85
240,497,169,7.3,126357,0
2634,203,147,5.1,53884,1000
4675,57,44,6.1,16193,0
2575,571,216,5.8,102861,0
3392,268,271,6.2,109620,15000
1651,543,166,6.5,155532,0
2942,166,119,6.3,72673,0
2836,298,227,6.2,41170,0
3956,178,234,6.3,34258,0
1504,81,48,4.4,3665,131
1627,131,31,5.2,11399,0
2872,221,162,6.2,121084,0
97,301,111,8.3,165638,8000
3314,21,45,6.1,2326,738
4810,91,159,6,28618,11000
3172,243,190,6.8,271691,0
296,131,48,6.9,36559,0
1940,14,23,6.6,761,26
4555,3,1,4.5,557,0
1763,378,181,7.4,36542,0
4057,103,147,5.8,30394,0
3558,359,264,5.7,82133,14000
4790,133,147,6,34359,16000
3123,93,97,5.1,14324,1000
2822,230,231,7,48346,0
790,81,62,6.7,29843,0
1702,962,80,7.4,162701,19000
2219,150,75,4.4,18271,0
4379,1101,588,7.8,395087,114000
4454,2,8,4.8,162,186
4485,159,183,4.4,31915,18000
4279,807,511,7.5,300110,131000
585,261,120,7.3,127503,0
513,78,40,7.3,10073,816
3914,6,22,7.5,575,801
2231,267,106,6,16832,701
3612,349,343,7.2,132423,15000
3517,723,453,7,522371,18000
1859,14,12,6.9,460,96
4232,7,9,6.3,291,283
3723,235,116,6.1,40380,0
1413,16,15,5.6,448,12
953,16,16,5.5,294,26
1097,127,79,6.1,54316,0
643,46,22,6.4,44502,0
2349,651,231,7.1,131969,12000
771,150,96,6.9,62986,0
4784,155,208,7.2,27918,33000
3940,491,449,7.3,264047,64000
886,252,77,7.4,63951,0
360,224,95,4.9,49934,0
84,559,181,8.4,192775,11000
596,153,63,7.1,36996,0
3065,281,232,6.7,41226,0
3982,341,451,6.8,268154,40000
2607,19,15,7.4,775,100
581,45,76,6.1,4302,375
4096,271,242,6.4,117096,24000
1863,122,78,7.1,12047,677
2579,76,46,6.2,6095,1000
3002,124,141,5.6,48500,0
4915,155,165,6.8,24407,36000
3780,115,179,6.4,74875,11000
956,641,175,7.8,220591,17000
935,68,54,7.8,9171,689
3749,203,204,6.4,172878,19000
334,256,95,8.1,171726,12000
3848,350,331,6.4,82327,18000
3037,611,238,6.3,145974,10000
4838,14,15,4.2,662,689
2199,106,93,6,30890,718
3823,71,122,6.6,45293,0
2536,278,186,4.5,19918,0
2858,27,17,7,2223,746
4306,162,195,7.8,30479,16000
4641,20,27,7,2302,0
3418,293,156,6.9,64423,13000
1257,117,90,5.8,29968,445
1742,13,15,7,204,32
3242,121,133,4.7,29523,0
4187,255,139,5.4,107817,14000
4163,314,364,6.6,190494,33000
617,604,221,7.6,128850,10000
3155,98,190,7.1,29613,0
3139,125,198,6.6,68935,0
1756,291,181,5.4,43764,0
3596,387,324,7.8,294810,29000
3362,25,55,6.4,2311,638
317,34,13,5.4,2061,501
916,25,29,6.9,2843,166
1540,235,105,5.2,46031,0
1050,292,114,5.3,39768,0
4248,620,454,8.1,383591,86000
69,888,177,8.9,447785,40000
570,291,119,6.2,105478,0
1879,425,143,6.7,44339,0
4161,284,306,7.5,286877,56000
3045,182,158,6,15697,0
1251,39,39,6,3116,251
4466,5,9,5.4,143,194
219,252,82,3.7,16294,889
791,1080,216,8.6,1023511,39000
857,92,33,6,8239,0
1563,488,122,7.4,96129,5000
2035,36,60,6.6,2591,52
2287,48,76,6.9,2725,305
4093,8,6,5.4,748,543
4198,123,269,7.4,34643,17000
1714,147,97,6.6,11387,357
599,102,45,6,12561,0
2712,3,null,4.7,128,2
4845,53,59,3.5,9509,11000
4740,461,478,7.6,196217,59000
2211,288,143,6,132415,0
3133,24,12,6.5,3943,599
4677,1,2,7.1,53,197
2,1,1,4.8,5,0
4430,1,18,6.3,191,142
4597,29,12,4.6,2047,0
3023,110,161,6.1,60232,0
445,28,21,3,4081,154
554,166,59,5.7,31371,0
4130,346,272,6.3,131227,41000
4381,184,173,6.5,87165,12000
3975,111,54,4.3,45144,18000
1106,257,92,6.1,55749,0
34,136,97,8,24959,0
1661,988,187,6.7,272227,14000
53,568,169,8.3,150020,0
3212,8,22,6.2,1194,324
2333,119,79,6.3,9971,661
941,611,159,7.4,200556,15000
3993,176,328,7,72287,12000
2352,168,117,4.7,36431,1000
2309,35,35,6.3,589,74
3980,153,258,6.6,125198,11000
238,1191,318,7.9,157863,12000
4107,695,597,8.1,439176,83000
3932,1193,765,8.5,955174,199000
4031,53,98,5.7,6585,0
4153,371,359,5.9,108248,39000
2037,53,35,6.2,4182,3000
2485,21,4,6.6,564,19
2365,3,null,5.8,16,0
3798,31,48,5.3,3788,1000
1393,162,44,5.1,7403,648
4007,84,252,7.1,52509,13000
4573,93,161,6.5,21672,0
2961,154,125,5.4,48245,0
2360,576,228,5.3,94463,0
4704,null,null,7.6,7,132
3518,16,31,5.4,1250,695
2415,463,163,6,77673,0
3528,160,188,7,65785,16000
3699,203,201,6.4,76498,15000
1710,138,105,5.9,69319,846
1848,92,52,5.1,11211,215
4965,56,19,7.3,7646,1000
3664,122,220,6.1,77935,0
652,408,152,7.7,120036,10000
2337,45,73,7.1,5603,607
4427,68,166,6.4,15756,0
2205,84,54,7.6,7776,774
1544,88,86,7.7,10366,0
2145,232,116,5,58961,795
3273,973,375,7.5,321795,10000
2909,90,94,6.9,22010,0
2752,527,304,6.6,138435,0
4520,491,348,5.9,167085,62000
321,106,130,6.1,14193,0
4396,11,4,8.1,3089,1000
67,115,42,7.4,13474,0
3077,599,202,7.7,232710,26000
841,19,21,5.9,1595,69
4151,527,491,7.9,323353,65000
4409,149,112,5.8,15664,0
2497,2042,525,8.2,791783,48000
1711,159,121,7.3,26493,0
3722,10,8,3.9,1015,566
3177,113,113,5.6,22823,0
1873,307,56,3.3,18254,1000
2326,4,4,5.1,257,9
68,35,20,6.8,3102,283
373,549,134,8.3,270790,16000
320,106,130,6.1,14193,0
4188,115,211,6.4,46480,12000
2814,1108,329,7.5,355137,0
4398,713,459,6.7,341058,49000
2006,196,74,6.9,32370,0
1469,181,96,7.1,6377,345
3969,31,23,4.3,4633,365
3451,142,261,7.2,73349,15000
2606,115,75,6.4,5772,302
4238,511,525,6.4,175409,60000
2571,242,143,5.6,58412,2000
65,150,73,7.2,24891,0
3464,201,195,6.4,64777,0
3680,42,46,6,3297,798
1091,88,24,6.6,4052,242
3194,172,180,7.2,52496,29000
1892,158,16,5.6,1742,409
1191,80,70,7.6,6790,491
4076,190,265,6.4,72886,35000
750,296,159,7.6,208817,5000
4680,214,165,6.7,70136,26000
2560,180,110,4.8,38503,0
4399,6,1,3.8,93,54
4245,204,183,5.9,86627,28000
1139,56,null,7.4,1465,515
4658,611,489,7.7,289508,109000
2502,815,291,7.9,188637,11000
3282,215,215,7.1,166194,0
4505,212,364,7.5,61114,22000
527,134,61,7.4,72324,3000
4603,172,138,5.4,39778,11000
3667,81,94,7.2,13174,0
3605,135,199,7,23696,0
456,42,21,5.9,36918,3000
4416,32,29,5.8,4952,0
2374,20,23,4.1,3229,83
2995,38,76,6.9,9585,0
181,169,72,7.6,36381,0
2751,560,295,7.8,237872,0
1415,370,140,6.2,137377,0
2542,84,31,6.1,10266,0
1959,254,132,5.3,31293,648
667,165,41,7.4,37269,0
2164,358,164,6.2,54346,0
2620,320,251,7.6,92781,5000
2817,687,285,7.9,352695,17000
4933,33,10,5,2011,518
4852,102,29,3.4,4501,0
1804,606,208,6.1,270207,2000
806,19,15,6.2,1761,174
1791,78,38,6.6,3135,184
3079,67,129,7.2,9638,0
2564,263,118,7.3,48806,11000
4159,127,217,6.5,54147,0
2482,250,103,6.1,38248,0
3081,40,47,5.9,5699,0
3188,247,281,7.6,83182,16000
1499,683,185,6.6,98403,0
2699,284,131,5,38658,930
4328,5,5,3.9,344,0
3950,70,187,6.3,13227,11000
4468,634,401,7,252257,89000
1578,510,179,7.5,32415,951
3158,422,235,6.6,127528,0
3128,501,264,5.2,117927,0
2916,78,78,6.4,12125,1000
425,109,55,6.9,9424,0
1601,34,47,6.2,1940,30
1652,67,31,5.2,4757,474
1991,935,229,8,338415,12000
1382,297,137,7.3,73006,0
1706,710,241,7.7,143251,0
1947,304,60,2.1,23606,0
3411,230,178,4.8,42183,0
2009,340,144,6,119807,0
4498,10,null,8.2,78,460
3939,11,16,5.7,910,0
2531,53,20,6,6930,323
1697,454,202,7.7,149528,0
3460,222,197,6.4,61680,19000
2251,260,111,6.4,31433,0
1345,361,157,8.1,173551,11000
145,287,147,8,63192,0
4795,195,335,7.4,77394,24000
2402,24,5,3.3,1167,66
3467,637,344,5.8,229687,15000
1712,180,78,6.6,8624,824
1146,132,65,6,15582,849
3740,405,284,6.1,138190,30000
1857,147,92,5.6,12388,744
1424,32,22,6.6,695,277
1908,559,192,7.7,189683,0
3942,34,115,6,13421,0
3033,15,27,7.3,1560,777
3122,643,354,6.8,326286,0
1663,200,95,5.8,25462,804
3731,3,8,5.4,1305,244
3674,136,125,5.8,13065,3000
685,15,10,5.7,1153,238
853,42,25,5.9,7984,833
151,50,22,6.2,1547,104
4551,524,297,6.8,310903,38000
1705,612,217,7.2,107557,0
1605,84,54,6.5,29463,0
260,52,32,6.9,6142,1000
2276,165,169,7.7,20307,0
1570,104,61,5.4,11693,613
4408,47,64,4.4,6964,0
2266,596,151,7.3,303864,16000
271,27,24,7.2,1599,274
4489,118,153,6.7,60230,11000
4717,185,221,6.5,97697,40000
562,989,192,8.7,728685,25000
3557,20,71,4.9,5721,1000
3536,30,62,4.9,7991,0
4164,106,155,6.1,45928,0
2903,83,112,6.2,44021,0
3887,199,30,5.1,9010,0
4914,94,165,6.1,17596,0
4271,64,56,6.7,11600,7000
2383,65,84,7.5,3156,588
4646,7,3,2.8,105,634
2964,116,144,6.1,72326,0
2356,288,152,6.6,93790,0
824,55,42,6.1,7772,145
4635,323,343,7,103749,56000
4871,130,151,7.6,44723,51000
2687,209,90,5.6,40651,0
1862,106,61,5.4,5663,332
1043,26,31,5.9,811,108
2188,111,70,4.8,17722,849
4335,326,452,6.9,184641,81000
4056,19,94,5.7,344,655
294,147,62,6.7,23516,0
1377,469,106,5.5,116625,0
1369,1641,287,7.9,217740,0
3863,53,77,5.9,3865,2000
2433,68,75,6.7,9408,608
3054,53,100,5.2,21268,518
4318,1138,606,8.2,780588,138000
3022,2054,470,6.2,333847,5000
858,44,31,6.3,3536,228
1946,885,273,5.8,89101,3000
2514,280,211,6.8,19655,683
2598,91,81,6.2,4603,489
1657,59,58,6,5602,329
2775,246,191,6.3,129995,0
363,170,80,7.9,45271,0
2678,281,112,5.1,25870,0
637,931,173,8.4,664719,19000
403,300,108,6.3,68565,0
3800,215,244,5.9,47003,11000
2886,492,228,7.7,212085,15000
2796,398,356,7.7,189249,0
3814,571,522,7.5,379462,56000
4741,126,189,5.2,25210,13000
4055,33,105,7.6,4547,0
4906,398,370,7.8,106072,65000
3313,194,235,6.4,58349,0
173,78,50,6.8,31077,0
2283,173,129,6.3,51842,0
2953,31,75,6.3,3075,589
1813,756,168,6.6,102071,5000
2022,154,123,5.8,44453,0
3444,84,84,5.3,10986,0
1701,162,128,7.1,23660,0
1076,499,148,7.8,55329,0
2970,145,225,7.1,84817,22000
262,250,71,7.4,81599,0
3685,296,286,5.7,160418,16000
1731,366,260,7.2,38893,0
1901,90,72,6.4,12559,423
2077,456,147,6.8,266103,11000
1480,139,82,6.9,58300,0
2243,1159,239,6.4,333248,19000
3787,32,83,5.4,12702,0
2207,149,94,4.9,33180,567
3784,484,448,6.7,370704,58000
1306,521,209,7.9,133526,0
1953,18,8,4.7,179,39
3391,593,308,6.7,125114,16000
3447,44,36,4.9,4599,885
4695,181,198,6.2,29867,27000
3109,822,362,7.8,459346,23000
531,287,137,5.2,22929,926
1684,478,149,5.5,65512,0
4229,339,336,6.5,85688,23000
1008,182,95,6.9,55913,0
4073,376,417,7.3,187170,47000
575,113,48,6.3,14429,2000
2609,264,20,6,13998,659
1772,474,156,5.5,75920,0
4426,1127,568,8.1,569841,146000
2494,26,31,4.1,4875,206
1150,167,105,6.1,23345,629
3858,114,146,5.7,60202,0
4283,119,200,6.9,41856,12000
2186,1473,220,6.9,161448,0
1939,147,78,5.8,46205,0
485,226,120,6.6,112669,0
2951,278,144,6.8,191470,0
738,213,57,6.9,265818,0
2957,450,245,6.6,102338,0
4435,269,245,6,115687,21000
846,592,165,7.3,219091,12000
386,133,45,6.7,87739,0
179,238,100,7.5,63839,0
4918,24,77,7.7,2379,0
3574,8,3,5.7,300,141
206,90,27,6.6,8930,672
2487,199,172,7.5,34194,0
741,146,70,6,18723,0
1484,181,103,5.3,22220,463
4414,657,314,6.1,128682,51000
3663,27,63,6,4670,0
1419,84,55,6.1,27492,0
3683,297,399,6.6,82331,18000
2033,215,157,7,28714,762
1984,66,28,2.8,4518,241
2648,175,44,7.3,20426,0
2069,113,106,6.9,16234,0
2119,135,50,5.3,12188,1000
2344,258,135,6.1,110788,2000
1140,67,34,6.2,11156,0
1442,69,29,5.7,6965,262
1638,374,122,6.9,85423,12000
1606,111,18,4.1,2253,158
4308,457,212,6,107028,44000
869,81,43,6,24757,0
3842,402,383,6.5,375879,56000
2404,214,155,7.3,32815,0
509,331,100,8,383784,12000
4181,288,351,5.8,146352,42000
776,70,50,5.1,9227,422
1788,664,192,7.4,87244,13000
1262,435,125,6,53970,0
50,46,14,7,3538,438
4504,212,233,5.7,47502,10000
1927,554,102,4.8,100821,0
4796,25,23,3.4,2348,0
4282,40,73,6.7,3885,1000
3673,173,180,5,65044,13000
2743,564,242,6,67395,0
2116,117,76,6.3,6838,924
780,286,123,7.6,93894,0
719,271,109,6.4,38191,0
3568,34,50,6.9,6069,1000
3241,90,78,6.8,31836,0
1970,316,167,5.6,45102,0
3497,113,167,6.3,50523,0
4723,18,18,4.5,48,34
1151,67,45,5.9,14005,418
4560,101,46,4.6,13133,0
1437,275,106,6.9,16469,0
3380,210,292,6.8,126307,19000
1271,290,96,5.1,17025,295
1461,26,64,7.5,4555,697
593,442,125,8,113472,0
4691,2,2,6.4,86,18
4619,2,7,4.2,71,242
4375,105,149,6.3,48873,11000
330,98,43,5.9,19832,0
2215,483,205,7.2,314630,0
969,143,83,6.6,50653,0
3328,53,97,5.3,11498,0
4044,39,62,6.4,11965,0
3701,118,196,6.2,27009,12000
911,65,43,7.2,11369,872
2066,32,26,8,7687,0
3419,169,164,6.6,119974,0
3196,55,82,5.4,16580,916
2209,214,148,4.9,28632,0
2992,79,135,6.7,16444,2000
3076,119,164,5.8,67005,0
2055,79,66,5.6,7116,494
981,169,84,6.3,98199,0
619,41,21,5.4,20183,0
1691,1248,153,6.9,206776,0
1243,29,28,6.1,4598,375
3835,130,136,7.6,38690,13000
3396,11,23,5.5,2941,370
546,40,49,5.1,4663,321
1195,144,40,6.3,60572,0
1418,149,79,7,16651,0
1414,13,14,7.5,1723,407
3837,632,517,7.8,330152,54000
3290,277,252,7,79264,13000
1986,684,244,7.4,168207,0
3039,320,180,7.1,116681,11000
2907,23,73,7.3,5489,337
2394,798,233,6.5,348861,0
4194,748,574,8,355126,148000
4649,5,29,7,162,75
1338,77,84,4.8,26413,372
2675,1033,285,5.6,115650,4000
2940,204,173,7.1,37714,0
3285,1527,486,8.3,885175,42000
589,81,30,6,14473,0
1283,374,164,7,62468,0
2802,436,262,5.6,213275,0
3769,312,419,7.6,283563,27000
2637,281,220,7.4,64625,0
2697,915,274,7.3,190990,23000
2762,146,131,5.2,57276,0
1867,103,105,6.6,9004,287
3364,75,145,7.6,32307,0
2541,1198,343,7.3,297014,0
2092,94,34,7.6,13543,0
4609,140,328,7.3,31489,0
3485,86,155,6.4,40305,0
4411,18,59,6.5,2041,0
888,22,19,5.3,4086,246
2071,213,129,6.2,15169,0
4329,3,10,6.2,421,199
4535,145,175,6,48559,0
1281,3597,320,6.5,534658,13000
3954,104,176,6.1,29322,0
2781,66,109,7.2,9750,0
2767,4,null,5.6,94,11
4775,126,152,5.2,28513,0
2794,491,253,6.9,186984,0
2457,263,161,7.1,92850,0
803,47,25,5.9,20688,0
3390,593,308,6.7,125109,16000
4793,53,93,4.5,7199,0
3025,6,2,5.7,1828,77
4369,211,196,6.1,49948,14000
190,313,149,7.9,74651,6000
132,138,56,7.5,25303,0
3299,71,213,7.2,24657,0
1766,271,128,7.4,61651,0
4515,195,309,7.5,86077,45000
3774,30,23,5.8,13599,6000
2632,871,310,6.9,256695,0
3116,279,206,6.6,88049,0
1794,518,63,6.2,37901,0
2591,548,206,6.5,132501,0
2486,251,126,7.9,44198,11000
3782,334,342,7,192462,42000
3132,22,37,5.7,2037,175
1482,54,29,6,1938,210
614,166,41,7.2,71754,0
89,214,107,8.1,53741,0
4567,388,419,7.7,265507,90000
417,200,66,7.2,52339,0
2503,2741,401,6.5,334345,0
106,91,30,6.7,6156,560
3443,67,140,6.3,41249,0
2295,747,125,5,22207,0
2734,502,206,6.8,156225,0
1165,389,69,6.5,90677,0
2259,444,188,6.6,120798,10000
1230,13,16,4.3,536,43
3397,33,41,7,2676,0
2329,110,74,6.5,16617,412
1588,1236,198,5.9,219501,0
230,257,94,7.6,90177,0
2139,91,59,4.3,9380,531
3826,148,276,6.7,39764,17000
3893,27,34,5.4,3699,1000
4626,22,39,5.3,3911,0
1810,309,117,5.8,110432,0
3453,82,97,6.1,6555,0
4345,523,366,6.2,225273,71000
4033,9,20,3.9,289,115
3507,243,265,6.4,139184,12000
3399,273,224,6.7,227824,10000
491,306,109,7.5,189413,15000
4035,461,358,6.3,238671,63000
737,656,186,8.5,644348,17000
4258,177,153,3.5,50337,13000
2686,128,113,6.3,19707,862
940,162,80,6.7,76099,0
2478,371,193,6.5,87447,0
4780,15,10,4.5,2138,677
88,192,53,7.8,43270,0
3151,577,308,7,307539,0
3374,59,83,5.8,17790,0
1730,60,37,6.5,5971,0
2636,444,179,6.4,234480,3000
220,102,55,6.7,15115,0
3949,43,42,5.4,6352,0
189,363,121,7.8,95294,12000
2393,228,132,5.5,43358,0
3519,150,163,7.2,106098,20000
2448,475,142,6.3,49077,0
2985,5,9,6.5,172,28
4508,239,339,6.5,111102,32000
3235,226,273,7.3,67760,0
1974,2105,354,8.1,735784,13000
2749,580,314,6.8,209396,11000
4610,549,517,7.4,313866,61000
3907,269,663,7.3,70336,31000
3491,73,75,6,6067,0
3027,488,238,6.1,243053,0
2772,151,150,7.1,46204,0
2221,1303,300,7.3,411164,0
1930,150,133,6.3,18109,0
4478,126,154,6.2,67223,11000
3638,13,46,4.6,3467,974
1589,98,61,5.8,15130,565
4,413,260,8.3,111841,12000
2060,5,1,5.7,98,0
4763,72,168,6.9,16645,0
3028,24,73,6.7,4719,851
4739,1,4,6.2,81,47
3185,215,160,6.5,56338,4000
3327,72,156,6.1,41259,0
529,365,60,7.9,101888,0
809,90,34,5.1,12037,943
3754,216,376,6.7,59297,12000
59,108,69,7.2,22123,0
3005,93,181,7.2,21746,0
2455,899,257,6.9,263329,0
2887,162,86,5.2,19505,0
3888,345,375,7.2,408302,39000
